18:43:42.117 INFO  kinoCMS.KinoCmsApplication - Starting KinoCmsApplication using Java 22.0.1 with PID 29836 (C:\Games and Programms\Java Programms\kinoCMS\target\classes started by ROG ZEPHYRUS in C:\Games and Programms\Java Programms\kinoCMS)
18:43:42.119 INFO  kinoCMS.KinoCmsApplication - No active profile set, falling back to 1 default profile: "default"
18:43:42.936 INFO  config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
18:43:43.081 INFO  config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 138 ms. Found 14 JPA repository interfaces.
18:43:43.749 INFO  tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
18:43:43.758 INFO  http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
18:43:43.760 INFO  core.StandardService - Starting service [Tomcat]
18:43:43.760 INFO  core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
18:43:43.839 INFO  [localhost].[/] - Initializing Spring embedded WebApplicationContext
18:43:43.840 INFO  context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1688 ms
18:43:44.103 INFO  util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
18:43:44.149 INFO  hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
18:43:44.173 INFO  internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
18:43:44.354 INFO  persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
18:43:44.376 INFO  hikari.HikariDataSource - HikariPool-1 - Starting...
18:43:44.647 INFO  pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3fd6dfbc
18:43:44.649 INFO  hikari.HikariDataSource - HikariPool-1 - Start completed.
18:43:45.848 INFO  internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
18:43:46.008 INFO  jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
18:43:46.682 WARN  jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
18:43:47.186 INFO  web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
18:43:47.266 INFO  web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@21f3a99c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@76c1ede3, org.springframework.security.web.context.SecurityContextHolderFilter@12d49ede, org.springframework.security.web.header.HeaderWriterFilter@7b276a08, org.springframework.web.filter.CorsFilter@59e938a4, org.springframework.security.web.authentication.logout.LogoutFilter@4d542218, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@794ffe22, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1c724957, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@14fe2e62, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@323a47fe, org.springframework.security.web.access.ExceptionTranslationFilter@9a3d0f4, org.springframework.security.web.access.intercept.AuthorizationFilter@228ed68c]
18:43:47.752 INFO  http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
18:43:47.767 INFO  tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
18:43:47.777 INFO  kinoCMS.KinoCmsApplication - Started KinoCmsApplication in 5.963 seconds (process running for 7.495)
18:43:48.608 INFO  [localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
18:43:48.608 INFO  servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
18:43:48.611 INFO  servlet.DispatcherServlet - Completed initialization in 3 ms
18:45:36.658 INFO  jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
18:45:36.660 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
18:45:36.669 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
18:45:42.024 INFO  util.Version - HV000001: Hibernate Validator 8.0.1.Final
18:45:42.074 INFO  kinoCMS.KinoCmsApplication - Starting KinoCmsApplication using Java 22.0.1 with PID 30268 (C:\Games and Programms\Java Programms\kinoCMS\target\classes started by ROG ZEPHYRUS in C:\Games and Programms\Java Programms\kinoCMS)
18:45:42.077 INFO  kinoCMS.KinoCmsApplication - No active profile set, falling back to 1 default profile: "default"
18:45:43.181 INFO  config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
18:45:43.424 INFO  config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 234 ms. Found 14 JPA repository interfaces.
18:45:44.326 INFO  tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
18:45:44.338 INFO  http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
18:45:44.340 INFO  core.StandardService - Starting service [Tomcat]
18:45:44.341 INFO  core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
18:45:44.445 INFO  [localhost].[/] - Initializing Spring embedded WebApplicationContext
18:45:44.446 INFO  context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2324 ms
18:45:44.804 INFO  util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
18:45:44.863 INFO  hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
18:45:44.895 INFO  internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
18:45:45.119 INFO  persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
18:45:45.143 INFO  hikari.HikariDataSource - HikariPool-1 - Starting...
18:45:45.429 INFO  pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@73ff7a54
18:45:45.430 INFO  hikari.HikariDataSource - HikariPool-1 - Start completed.
18:45:46.633 INFO  internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
18:45:46.799 INFO  jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
18:45:47.528 WARN  jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
18:45:48.035 INFO  web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
18:45:48.108 INFO  web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4cc5c43b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@3d1f809, org.springframework.security.web.context.SecurityContextHolderFilter@379cfc77, org.springframework.security.web.header.HeaderWriterFilter@79228440, org.springframework.web.filter.CorsFilter@2290186e, org.springframework.security.web.authentication.logout.LogoutFilter@15c25cb6, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@6859080d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@b729651, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@27af14bd, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@686a192d, org.springframework.security.web.access.ExceptionTranslationFilter@66e74d3, org.springframework.security.web.access.intercept.AuthorizationFilter@4cd3e2f3]
18:45:48.608 INFO  http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
18:45:48.624 INFO  tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
18:45:48.634 INFO  kinoCMS.KinoCmsApplication - Started KinoCmsApplication in 6.943 seconds (process running for 8.048)
18:45:48.895 INFO  [localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
18:45:48.895 INFO  servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
18:45:48.898 INFO  servlet.DispatcherServlet - Completed initialization in 3 ms
18:45:49.821 INFO  Controllers.MainController - banner name: 3ea2a3a2-2aae-4250-88af-13047920dd25.background.jpg
18:46:17.124 INFO  Controllers.MainController - banner name: e7852336-50e5-4f15-893d-4ace2995dede.animal (14).jpg
18:54:51.202 INFO  jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
18:54:51.202 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
18:54:51.218 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
18:54:56.527 INFO  util.Version - HV000001: Hibernate Validator 8.0.1.Final
18:54:56.576 INFO  kinoCMS.KinoCmsApplication - Starting KinoCmsApplication using Java 22.0.1 with PID 12336 (C:\Games and Programms\Java Programms\kinoCMS\target\classes started by ROG ZEPHYRUS in C:\Games and Programms\Java Programms\kinoCMS)
18:54:56.582 INFO  kinoCMS.KinoCmsApplication - No active profile set, falling back to 1 default profile: "default"
18:54:57.696 INFO  config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
18:54:57.898 INFO  config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 193 ms. Found 14 JPA repository interfaces.
18:54:58.811 INFO  tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
18:54:58.824 INFO  http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
18:54:58.826 INFO  core.StandardService - Starting service [Tomcat]
18:54:58.826 INFO  core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
18:54:58.949 INFO  [localhost].[/] - Initializing Spring embedded WebApplicationContext
18:54:58.950 INFO  context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2319 ms
18:54:59.321 INFO  util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
18:54:59.384 INFO  hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
18:54:59.421 INFO  internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
18:54:59.691 INFO  persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
18:54:59.725 INFO  hikari.HikariDataSource - HikariPool-1 - Starting...
18:55:00.053 INFO  pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@337c0ee4
18:55:00.055 INFO  hikari.HikariDataSource - HikariPool-1 - Start completed.
18:55:01.242 INFO  internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
18:55:01.389 INFO  jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
18:55:02.031 WARN  jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
18:55:02.538 INFO  web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
18:55:02.610 INFO  web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@993bc47, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@632cfbc5, org.springframework.security.web.context.SecurityContextHolderFilter@60af08b2, org.springframework.security.web.header.HeaderWriterFilter@2a85e4f4, org.springframework.web.filter.CorsFilter@18accf9c, org.springframework.security.web.authentication.logout.LogoutFilter@2da16d31, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@67f07fa1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1e1c1634, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@38691f8d, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4ce2f4d6, org.springframework.security.web.access.ExceptionTranslationFilter@59464f08, org.springframework.security.web.access.intercept.AuthorizationFilter@4dc9de0e]
18:55:03.070 INFO  http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
18:55:03.084 INFO  tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
18:55:03.095 INFO  kinoCMS.KinoCmsApplication - Started KinoCmsApplication in 6.919 seconds (process running for 8.032)
18:55:03.447 INFO  [localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
18:55:03.448 INFO  servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
18:55:03.450 INFO  servlet.DispatcherServlet - Completed initialization in 2 ms
18:55:28.831 INFO  Controllers.MainController - banner name: 17f91591-b569-45c7-b25e-f86521cc84aa.animal(2).jpg
18:56:47.079 INFO  jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
18:56:47.079 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
18:56:47.097 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
18:56:52.111 INFO  util.Version - HV000001: Hibernate Validator 8.0.1.Final
18:56:52.158 INFO  kinoCMS.KinoCmsApplication - Starting KinoCmsApplication using Java 22.0.1 with PID 20708 (C:\Games and Programms\Java Programms\kinoCMS\target\classes started by ROG ZEPHYRUS in C:\Games and Programms\Java Programms\kinoCMS)
18:56:52.162 INFO  kinoCMS.KinoCmsApplication - No active profile set, falling back to 1 default profile: "default"
18:56:53.280 INFO  config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
18:56:53.497 INFO  config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 207 ms. Found 14 JPA repository interfaces.
18:56:54.440 INFO  tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
18:56:54.453 INFO  http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
18:56:54.455 INFO  core.StandardService - Starting service [Tomcat]
18:56:54.455 INFO  core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
18:56:54.580 INFO  [localhost].[/] - Initializing Spring embedded WebApplicationContext
18:56:54.580 INFO  context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2373 ms
18:56:54.978 INFO  util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
18:56:55.049 INFO  hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
18:56:55.089 INFO  internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
18:56:55.374 INFO  persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
18:56:55.405 INFO  hikari.HikariDataSource - HikariPool-1 - Starting...
18:56:55.724 INFO  pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@375ff309
18:56:55.726 INFO  hikari.HikariDataSource - HikariPool-1 - Start completed.
18:56:56.887 INFO  internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
18:56:57.047 INFO  jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
18:56:57.714 WARN  jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
18:56:58.192 INFO  web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
18:56:58.268 INFO  web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3bcebb8f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1a9ce44, org.springframework.security.web.context.SecurityContextHolderFilter@5bbda8aa, org.springframework.security.web.header.HeaderWriterFilter@4d542218, org.springframework.web.filter.CorsFilter@2220780d, org.springframework.security.web.authentication.logout.LogoutFilter@447522b4, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@19e3ce9a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@379cfc77, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5bddb619, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2991524, org.springframework.security.web.access.ExceptionTranslationFilter@1cb83205, org.springframework.security.web.access.intercept.AuthorizationFilter@5c71329f]
18:56:58.721 INFO  http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
18:56:58.735 INFO  tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
18:56:58.744 INFO  kinoCMS.KinoCmsApplication - Started KinoCmsApplication in 6.973 seconds (process running for 8.086)
18:56:58.979 INFO  [localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
18:56:58.979 INFO  servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
18:56:58.982 INFO  servlet.DispatcherServlet - Completed initialization in 3 ms
18:57:03.712 INFO  Controllers.MainController - banner name: 17f91591-b569-45c7-b25e-f86521cc84aa.animal(2).jpg
18:57:16.958 INFO  Pages.ContactsPageService - Finding all contacts
18:57:37.056 INFO  Controllers.MainController - banner name: a7f39cef-11b5-4a7a-a7f0-c299dd7dbc49.animal15.jpg
18:58:18.821 INFO  Controllers.MainController - banner name: c2156291-36c8-4111-b37e-12ec404a2111.macos-big-sur-apple-layers-fluidic-colorful-wwdc-stock-2020-3840x2160-1455.jpg
19:03:28.679 WARN  pool.HikariPool - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=2m2s775ms291µs900ns).
19:04:04.039 INFO  Pages.ContactsPageService - Finding all contacts
19:04:20.470 INFO  Controllers.MainController - banner name: 4b961408-431a-4148-8c40-c7dbd6e048f7.background.jpg
19:08:19.438 INFO  jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
19:08:19.442 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
19:08:19.539 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
19:08:25.001 INFO  util.Version - HV000001: Hibernate Validator 8.0.1.Final
19:08:25.051 INFO  kinoCMS.KinoCmsApplication - Starting KinoCmsApplication using Java 22.0.1 with PID 35588 (C:\Games and Programms\Java Programms\kinoCMS\target\classes started by ROG ZEPHYRUS in C:\Games and Programms\Java Programms\kinoCMS)
19:08:25.055 INFO  kinoCMS.KinoCmsApplication - No active profile set, falling back to 1 default profile: "default"
19:08:26.013 INFO  config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
19:08:26.149 INFO  config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 131 ms. Found 14 JPA repository interfaces.
19:08:26.781 INFO  tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
19:08:26.790 INFO  http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
19:08:26.791 INFO  core.StandardService - Starting service [Tomcat]
19:08:26.791 INFO  core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
19:08:26.877 INFO  [localhost].[/] - Initializing Spring embedded WebApplicationContext
19:08:26.877 INFO  context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1777 ms
19:08:27.144 INFO  util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
19:08:27.190 INFO  hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
19:08:27.219 INFO  internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
19:08:27.405 INFO  persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
19:08:27.429 INFO  hikari.HikariDataSource - HikariPool-1 - Starting...
19:08:27.681 INFO  pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@67b09e34
19:08:27.682 INFO  hikari.HikariDataSource - HikariPool-1 - Start completed.
19:08:28.798 INFO  internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
19:08:28.947 INFO  jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
19:08:29.574 WARN  jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
19:08:30.034 INFO  web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
19:08:30.107 INFO  web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1bab3926, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@39a6c7a6, org.springframework.security.web.context.SecurityContextHolderFilter@6ca1c156, org.springframework.security.web.header.HeaderWriterFilter@b729651, org.springframework.web.filter.CorsFilter@418f5f63, org.springframework.security.web.authentication.logout.LogoutFilter@644ae4ff, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@2400673b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@522a9876, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@74a15f4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6a225642, org.springframework.security.web.access.ExceptionTranslationFilter@36d02719, org.springframework.security.web.access.intercept.AuthorizationFilter@686a192d]
19:08:30.579 INFO  http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
19:08:30.593 INFO  tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path ''
19:08:30.602 INFO  kinoCMS.KinoCmsApplication - Started KinoCmsApplication in 5.93 seconds (process running for 7.064)
19:08:31.030 INFO  [localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
19:08:31.030 INFO  servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
19:08:31.032 INFO  servlet.DispatcherServlet - Completed initialization in 1 ms
19:08:35.190 INFO  Controllers.MainController - banner name: 4b961408-431a-4148-8c40-c7dbd6e048f7.background.jpg
19:08:50.419 INFO  Controllers.MainController - banner name: 4b961408-431a-4148-8c40-c7dbd6e048f7.background.jpg
19:08:58.420 INFO  Controllers.MainController - banner name: 4b961408-431a-4148-8c40-c7dbd6e048f7.background.jpg
19:09:02.788 INFO  Controllers.MainController - banner name: 4b961408-431a-4148-8c40-c7dbd6e048f7.background.jpg
19:10:01.649 INFO  Pages.ContactsPageService - Finding all contacts
19:10:24.755 INFO  jpa.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
19:10:24.758 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
19:10:24.768 INFO  hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
19:10:28.055 INFO  util.Version - HV000001: Hibernate Validator 8.0.1.Final
19:10:28.107 INFO  kinoCMS.KinoCmsApplication - Starting KinoCmsApplication using Java 22.0.1 with PID 36464 (C:\Games and Programms\Java Programms\kinoCMS\target\classes started by ROG ZEPHYRUS in C:\Games and Programms\Java Programms\kinoCMS)
19:10:28.112 INFO  kinoCMS.KinoCmsApplication - No active profile set, falling back to 1 default profile: "default"
19:10:29.234 INFO  config.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
19:10:29.443 INFO  config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 200 ms. Found 14 JPA repository interfaces.
19:10:30.361 INFO  tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
19:10:30.373 INFO  http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
19:10:30.376 INFO  core.StandardService - Starting service [Tomcat]
19:10:30.376 INFO  core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
19:10:30.485 INFO  [localhost].[/] - Initializing Spring embedded WebApplicationContext
19:10:30.485 INFO  context.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2330 ms
19:10:30.863 INFO  util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
19:10:30.928 INFO  hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
19:10:30.964 INFO  internal.RegionFactoryInitiator - HHH000026: Second-level cache disabled
19:10:31.223 INFO  persistenceunit.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
19:10:31.255 INFO  hikari.HikariDataSource - HikariPool-1 - Starting...
19:10:31.624 INFO  pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@418bdde9
19:10:31.625 INFO  hikari.HikariDataSource - HikariPool-1 - Start completed.
19:10:33.205 INFO  internal.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
19:10:33.460 INFO  jpa.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
19:10:34.353 WARN  jpa.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
19:10:34.873 INFO  web.EndpointLinksResolver - Exposing 1 endpoint(s) beneath base path '/actuator'
